"";"Date";"Time";"Global_active_power";"Global_reactive_power";"Voltage";"Global_intensity";"Sub_metering_1";"Sub_metering_2";"Sub_metering_3";"Global_active_power2"
"68727";2007-02-02;"10:50:00";"1.432";"0.208";"237.010";"6.000";"0.000";"0.000";18;1,432
"68728";2007-02-02;"10:51:00";"1.382";"0.138";"237.150";"5.800";"0.000";"0.000";17;1,382
"68729";2007-02-02;"10:52:00";"1.364";"0.110";"237.380";"5.600";"0.000";"0.000";17;1,364
"68730";2007-02-02;"10:53:00";"1.364";"0.112";"237.600";"5.600";"0.000";"0.000";17;1,364
"68731";2007-02-02;"10:54:00";"1.364";"0.112";"237.550";"5.600";"0.000";"0.000";18;1,364
"68732";2007-02-02;"10:55:00";"1.356";"0.108";"236.980";"5.600";"0.000";"0.000";17;1,356
"68733";2007-02-02;"10:56:00";"1.364";"0.110";"237.390";"5.600";"0.000";"0.000";17;1,364
"68734";2007-02-02;"10:57:00";"1.374";"0.114";"238.250";"5.800";"0.000";"0.000";18;1,374
"68735";2007-02-02;"10:58:00";"1.374";"0.114";"238.320";"5.800";"0.000";"0.000";17;1,374
"68736";2007-02-02;"10:59:00";"1.370";"0.114";"237.880";"5.800";"0.000";"0.000";17;1,37
"68737";2007-02-02;"11:00:00";"1.364";"0.112";"237.410";"5.600";"0.000";"0.000";18;1,364
"68738";2007-02-02;"11:01:00";"1.402";"0.148";"237.290";"6.000";"0.000";"0.000";17;1,402
"68739";2007-02-02;"11:02:00";"1.356";"0.104";"237.770";"5.600";"0.000";"1.000";17;1,356
"68740";2007-02-02;"11:03:00";"1.358";"0.104";"237.950";"5.600";"0.000";"1.000";18;1,358
"68741";2007-02-02;"11:04:00";"1.354";"0.102";"237.650";"5.600";"0.000";"1.000";17;1,354
"68742";2007-02-02;"11:05:00";"1.358";"0.104";"237.920";"5.600";"0.000";"2.000";17;1,358
"68743";2007-02-02;"11:06:00";"1.356";"0.102";"237.650";"5.600";"0.000";"1.000";17;1,356
"68744";2007-02-02;"11:07:00";"1.358";"0.104";"237.880";"5.600";"0.000";"2.000";18;1,358
"68745";2007-02-02;"11:08:00";"1.352";"0.100";"237.210";"5.600";"0.000";"1.000";17;1,352
"68746";2007-02-02;"11:09:00";"1.352";"0.102";"237.310";"5.600";"0.000";"1.000";17;1,352
"68747";2007-02-02;"11:10:00";"1.350";"0.100";"237.180";"5.600";"0.000";"2.000";18;1,35
"68748";2007-02-02;"11:11:00";"1.354";"0.102";"237.570";"5.600";"0.000";"1.000";17;1,354
"68749";2007-02-02;"11:12:00";"1.362";"0.104";"238.400";"5.600";"0.000";"1.000";17;1,362
"68750";2007-02-02;"11:13:00";"1.364";"0.106";"238.590";"5.600";"0.000";"2.000";18;1,364
"68751";2007-02-02;"11:14:00";"1.358";"0.104";"238.190";"5.600";"0.000";"1.000";17;1,358
"68752";2007-02-02;"11:15:00";"1.358";"0.104";"238.220";"5.600";"0.000";"2.000";17;1,358
"68753";2007-02-02;"11:16:00";"1.352";"0.102";"237.780";"5.600";"0.000";"1.000";18;1,352
"68754";2007-02-02;"11:17:00";"1.352";"0.102";"237.950";"5.600";"0.000";"1.000";17;1,352
"68755";2007-02-02;"11:18:00";"1.354";"0.102";"238.060";"5.600";"0.000";"1.000";18;1,354
"68756";2007-02-02;"11:19:00";"1.344";"0.100";"237.340";"5.600";"0.000";"2.000";17;1,344
"68757";2007-02-02;"11:20:00";"1.348";"0.102";"237.740";"5.600";"0.000";"1.000";17;1,348
"68758";2007-02-02;"11:21:00";"1.348";"0.104";"238.040";"5.600";"0.000";"1.000";17;1,348
"68759";2007-02-02;"11:22:00";"1.344";"0.102";"238.160";"5.600";"0.000";"1.000";18;1,344
"68760";2007-02-02;"11:23:00";"1.344";"0.102";"238.180";"5.600";"0.000";"2.000";17;1,344
"68761";2007-02-02;"11:24:00";"1.340";"0.102";"237.890";"5.600";"0.000";"1.000";18;1,34
"68762";2007-02-02;"11:25:00";"1.374";"0.120";"238.270";"5.800";"0.000";"1.000";17;1,374
"68763";2007-02-02;"11:26:00";"1.434";"0.212";"237.880";"6.000";"0.000";"1.000";17;1,434
"68764";2007-02-02;"11:27:00";"1.522";"0.330";"237.680";"6.400";"0.000";"1.000";18;1,522
"68765";2007-02-02;"11:28:00";"1.518";"0.328";"237.330";"6.400";"0.000";"2.000";17;1,518
"68766";2007-02-02;"11:29:00";"1.524";"0.332";"237.850";"6.400";"0.000";"1.000";17;1,524
"68767";2007-02-02;"11:30:00";"1.514";"0.328";"237.210";"6.400";"0.000";"1.000";17;1,514
"68768";2007-02-02;"11:31:00";"1.500";"0.310";"237.330";"6.400";"0.000";"1.000";18;1,5
"68769";2007-02-02;"11:32:00";"1.444";"0.214";"237.800";"6.000";"0.000";"0.000";17;1,444
"68770";2007-02-02;"11:33:00";"1.434";"0.210";"237.090";"6.000";"0.000";"0.000";17;1,434
"68771";2007-02-02;"11:34:00";"1.422";"0.208";"236.620";"6.000";"0.000";"0.000";17;1,422
"68772";2007-02-02;"11:35:00";"1.420";"0.208";"236.720";"6.000";"0.000";"0.000";18;1,42
"68773";2007-02-02;"11:36:00";"1.420";"0.210";"236.910";"6.000";"0.000";"0.000";17;1,42
"68774";2007-02-02;"11:37:00";"1.382";"0.142";"237.970";"5.800";"0.000";"0.000";17;1,382
"68775";2007-02-02;"11:38:00";"1.364";"0.114";"237.950";"5.600";"0.000";"0.000";17;1,364
"68776";2007-02-02;"11:39:00";"1.358";"0.112";"237.580";"5.600";"0.000";"0.000";18;1,358
"68777";2007-02-02;"11:40:00";"1.356";"0.112";"237.400";"5.600";"0.000";"0.000";17;1,356
"68778";2007-02-02;"11:41:00";"1.354";"0.110";"237.250";"5.600";"0.000";"0.000";17;1,354
"68779";2007-02-02;"11:42:00";"1.298";"0.000";"236.830";"5.400";"0.000";"0.000";17;1,298
"68780";2007-02-02;"11:43:00";"1.266";"0.000";"237.370";"5.200";"0.000";"0.000";18;1,266
"68781";2007-02-02;"11:44:00";"1.266";"0.000";"237.060";"5.200";"0.000";"0.000";17;1,266
"68782";2007-02-02;"11:45:00";"1.276";"0.000";"237.810";"5.200";"0.000";"0.000";17;1,276
"68783";2007-02-02;"11:46:00";"1.272";"0.000";"237.820";"5.200";"0.000";"0.000";18;1,272
"68784";2007-02-02;"11:47:00";"1.274";"0.000";"238.440";"5.200";"0.000";"0.000";17;1,274
"68785";2007-02-02;"11:48:00";"1.276";"0.000";"238.530";"5.200";"0.000";"0.000";17;1,276
"68786";2007-02-02;"11:49:00";"1.284";"0.000";"239.370";"5.200";"0.000";"0.000";18;1,284
"68787";2007-02-02;"11:50:00";"1.274";"0.000";"238.440";"5.200";"0.000";"0.000";17;1,274
"68788";2007-02-02;"11:51:00";"1.282";"0.000";"239.160";"5.200";"0.000";"0.000";18;1,282
"68789";2007-02-02;"11:52:00";"1.286";"0.000";"239.500";"5.200";"0.000";"0.000";17;1,286
"68790";2007-02-02;"11:53:00";"1.290";"0.000";"239.880";"5.400";"0.000";"0.000";18;1,29
"68791";2007-02-02;"11:54:00";"1.294";"0.000";"240.230";"5.400";"0.000";"0.000";18;1,294
"68792";2007-02-02;"11:55:00";"1.300";"0.000";"240.800";"5.400";"0.000";"0.000";18;1,3
"68793";2007-02-02;"11:56:00";"1.292";"0.000";"240.050";"5.400";"0.000";"0.000";17;1,292
"68794";2007-02-02;"11:57:00";"0.412";"0.000";"241.400";"2.400";"0.000";"0.000";4;0,412
"68795";2007-02-02;"11:58:00";"0.232";"0.000";"241.760";"1.000";"0.000";"0.000";0;0,232
"68796";2007-02-02;"11:59:00";"0.232";"0.000";"241.940";"1.000";"0.000";"0.000";0;0,232
"68797";2007-02-02;"12:00:00";"0.232";"0.000";"241.860";"1.000";"0.000";"0.000";0;0,232
"68798";2007-02-02;"12:01:00";"0.232";"0.000";"241.930";"1.000";"0.000";"0.000";0;0,232
"68799";2007-02-02;"12:02:00";"0.232";"0.000";"241.850";"1.000";"0.000";"0.000";0;0,232
"68800";2007-02-02;"12:03:00";"0.232";"0.000";"241.500";"1.000";"0.000";"0.000";0;0,232
"68801";2007-02-02;"12:04:00";"0.232";"0.000";"241.890";"1.000";"0.000";"0.000";0;0,232
"68802";2007-02-02;"12:05:00";"0.232";"0.000";"241.470";"1.000";"0.000";"0.000";0;0,232
"68803";2007-02-02;"12:06:00";"0.232";"0.000";"241.190";"1.000";"0.000";"0.000";0;0,232
"68804";2007-02-02;"12:07:00";"0.328";"0.104";"239.830";"1.600";"0.000";"0.000";0;0,328
"68805";2007-02-02;"12:08:00";"0.338";"0.128";"239.230";"1.400";"0.000";"0.000";0;0,338
"68806";2007-02-02;"12:09:00";"0.330";"0.124";"238.120";"1.400";"0.000";"0.000";0;0,33
"68807";2007-02-02;"12:10:00";"0.330";"0.124";"238.250";"1.400";"0.000";"0.000";0;0,33
"68808";2007-02-02;"12:11:00";"0.406";"0.204";"237.390";"2.000";"0.000";"0.000";0;0,406
"68809";2007-02-02;"12:12:00";"0.402";"0.224";"238.130";"1.800";"0.000";"0.000";0;0,402
"68810";2007-02-02;"12:13:00";"0.400";"0.222";"237.680";"1.800";"0.000";"0.000";0;0,4
"68811";2007-02-02;"12:14:00";"0.400";"0.226";"238.340";"1.800";"0.000";"0.000";0;0,4
"68812";2007-02-02;"12:15:00";"0.400";"0.228";"238.500";"1.800";"0.000";"0.000";0;0,4
"68813";2007-02-02;"12:16:00";"0.398";"0.232";"239.210";"1.800";"0.000";"0.000";0;0,398
"68814";2007-02-02;"12:17:00";"0.396";"0.228";"238.740";"1.800";"0.000";"0.000";0;0,396
"68815";2007-02-02;"12:18:00";"0.394";"0.230";"239.150";"1.800";"0.000";"0.000";0;0,394
"68816";2007-02-02;"12:19:00";"0.392";"0.228";"238.700";"1.800";"0.000";"0.000";0;0,392
"68817";2007-02-02;"12:20:00";"0.392";"0.230";"238.910";"1.800";"0.000";"0.000";0;0,392
"68818";2007-02-02;"12:21:00";"0.388";"0.224";"237.930";"1.800";"0.000";"0.000";0;0,388
"68819";2007-02-02;"12:22:00";"0.350";"0.174";"238.650";"1.600";"0.000";"0.000";0;0,35
"68820";2007-02-02;"12:23:00";"0.226";"0.000";"238.450";"1.000";"0.000";"0.000";0;0,226
"68821";2007-02-02;"12:24:00";"0.238";"0.000";"239.420";"1.000";"0.000";"0.000";0;0,238
"68822";2007-02-02;"12:25:00";"0.284";"0.000";"239.210";"1.200";"0.000";"0.000";0;0,284
"68823";2007-02-02;"12:26:00";"0.554";"0.000";"239.360";"2.200";"0.000";"0.000";0;0,554
"68824";2007-02-02;"12:27:00";"0.644";"0.000";"238.650";"2.800";"0.000";"0.000";0;0,644
"68825";2007-02-02;"12:28:00";"0.834";"0.094";"238.670";"3.400";"0.000";"0.000";0;0,834
"68826";2007-02-02;"12:29:00";"0.828";"0.092";"237.520";"3.400";"0.000";"0.000";0;0,828
"68827";2007-02-02;"12:30:00";"0.830";"0.092";"238.250";"3.400";"0.000";"0.000";0;0,83
"68828";2007-02-02;"12:31:00";"0.830";"0.090";"238.370";"3.400";"0.000";"0.000";0;0,83
"68829";2007-02-02;"12:32:00";"0.832";"0.090";"238.750";"3.400";"0.000";"0.000";0;0,832
"68830";2007-02-02;"12:33:00";"0.830";"0.088";"238.260";"3.400";"0.000";"0.000";0;0,83
"68831";2007-02-02;"12:34:00";"0.832";"0.088";"238.670";"3.400";"0.000";"0.000";0;0,832
"68832";2007-02-02;"12:35:00";"0.832";"0.090";"238.920";"3.400";"0.000";"0.000";0;0,832
"68833";2007-02-02;"12:36:00";"0.834";"0.092";"239.390";"3.400";"0.000";"0.000";0;0,834
"68834";2007-02-02;"12:37:00";"0.834";"0.092";"239.560";"3.400";"0.000";"0.000";0;0,834
"68835";2007-02-02;"12:38:00";"0.834";"0.090";"239.460";"3.400";"0.000";"0.000";0;0,834
"68836";2007-02-02;"12:39:00";"0.828";"0.086";"238.440";"3.400";"0.000";"0.000";0;0,828
"68837";2007-02-02;"12:40:00";"0.830";"0.088";"238.850";"3.400";"0.000";"0.000";0;0,83
"68838";2007-02-02;"12:41:00";"0.828";"0.084";"238.290";"3.400";"0.000";"0.000";0;0,828
"68839";2007-02-02;"12:42:00";"1.094";"0.082";"238.360";"4.600";"0.000";"0.000";0;1,094
"68840";2007-02-02;"12:43:00";"0.830";"0.086";"238.820";"3.400";"0.000";"0.000";0;0,83
"68841";2007-02-02;"12:44:00";"0.830";"0.086";"239.080";"3.400";"0.000";"0.000";0;0,83
"68842";2007-02-02;"12:45:00";"0.830";"0.086";"239.040";"3.400";"0.000";"0.000";0;0,83
"68843";2007-02-02;"12:46:00";"0.828";"0.084";"238.580";"3.400";"0.000";"0.000";0;0,828
"68844";2007-02-02;"12:47:00";"0.858";"0.106";"238.270";"3.600";"0.000";"0.000";0;0,858
"68845";2007-02-02;"12:48:00";"0.936";"0.212";"238.470";"4.000";"0.000";"0.000";0;0,936
"68846";2007-02-02;"12:49:00";"0.936";"0.216";"239.130";"4.000";"0.000";"0.000";0;0,936
"68847";2007-02-02;"12:50:00";"0.932";"0.216";"238.980";"4.000";"0.000";"0.000";0;0,932
"68848";2007-02-02;"12:51:00";"0.930";"0.216";"238.950";"4.000";"0.000";"0.000";0;0,93
"68849";2007-02-02;"12:52:00";"0.982";"0.264";"239.490";"4.200";"0.000";"0.000";0;0,982
"68850";2007-02-02;"12:53:00";"1.004";"0.320";"239.410";"4.400";"0.000";"0.000";0;1,004
"68851";2007-02-02;"12:54:00";"1.006";"0.322";"239.650";"4.400";"0.000";"0.000";0;1,006
"68852";2007-02-02;"12:55:00";"1.012";"0.320";"239.540";"4.400";"0.000";"0.000";0;1,012
"68853";2007-02-02;"12:56:00";"1.004";"0.324";"239.970";"4.400";"0.000";"0.000";0;1,004
"68854";2007-02-02;"12:57:00";"1.010";"0.320";"239.310";"4.400";"0.000";"0.000";0;1,01
"68855";2007-02-02;"12:58:00";"0.998";"0.318";"238.970";"4.400";"0.000";"0.000";0;0,998
"68856";2007-02-02;"12:59:00";"1.660";"0.308";"237.850";"7.400";"0.000";"0.000";9;1,66
"68857";2007-02-02;"13:00:00";"2.066";"0.304";"237.560";"8.800";"0.000";"0.000";18;2,066
"68858";2007-02-02;"13:01:00";"2.052";"0.304";"237.600";"8.600";"0.000";"0.000";18;2,052
"68859";2007-02-02;"13:02:00";"2.046";"0.302";"237.520";"8.600";"0.000";"0.000";18;2,046
"68860";2007-02-02;"13:03:00";"1.966";"0.216";"237.530";"8.200";"0.000";"0.000";17;1,966
"68861";2007-02-02;"13:04:00";"1.666";"0.080";"237.630";"7.000";"0.000";"0.000";17;1,666
"68862";2007-02-02;"13:05:00";"1.662";"0.080";"237.450";"7.000";"0.000";"0.000";18;1,662
"68863";2007-02-02;"13:06:00";"1.662";"0.080";"237.550";"7.000";"0.000";"0.000";17;1,662
"68864";2007-02-02;"13:07:00";"1.654";"0.078";"237.130";"7.000";"0.000";"0.000";17;1,654
"68865";2007-02-02;"13:08:00";"1.650";"0.076";"236.690";"7.000";"0.000";"0.000";18;1,65
"68866";2007-02-02;"13:09:00";"1.654";"0.076";"236.610";"7.000";"0.000";"0.000";17;1,654
"68867";2007-02-02;"13:10:00";"1.644";"0.074";"236.210";"6.800";"0.000";"0.000";17;1,644
"68868";2007-02-02;"13:11:00";"1.646";"0.076";"236.490";"6.800";"0.000";"0.000";17;1,646
"68869";2007-02-02;"13:12:00";"1.644";"0.076";"236.460";"6.800";"0.000";"0.000";17;1,644
"68870";2007-02-02;"13:13:00";"1.646";"0.076";"236.660";"6.800";"0.000";"0.000";18;1,646
"68871";2007-02-02;"13:14:00";"1.646";"0.076";"236.750";"6.800";"0.000";"0.000";17;1,646
"68872";2007-02-02;"13:15:00";"1.390";"0.080";"236.860";"5.800";"0.000";"0.000";17;1,39
"68873";2007-02-02;"13:16:00";"1.328";"0.082";"237.090";"5.600";"0.000";"0.000";17;1,328
"68874";2007-02-02;"13:17:00";"1.328";"0.082";"236.940";"5.600";"0.000";"0.000";17;1,328
"68875";2007-02-02;"13:18:00";"1.310";"0.054";"237.100";"5.400";"0.000";"0.000";18;1,31
"68876";2007-02-02;"13:19:00";"1.268";"0.000";"237.520";"5.200";"0.000";"0.000";17;1,268
"68877";2007-02-02;"13:20:00";"1.272";"0.000";"237.890";"5.200";"0.000";"0.000";17;1,272
"68878";2007-02-02;"13:21:00";"1.276";"0.000";"238.320";"5.200";"0.000";"0.000";18;1,276
"68879";2007-02-02;"13:22:00";"1.274";"0.000";"238.180";"5.200";"0.000";"0.000";17;1,274
"68880";2007-02-02;"13:23:00";"1.280";"0.000";"238.670";"5.200";"0.000";"0.000";17;1,28
"68881";2007-02-02;"13:24:00";"1.280";"0.000";"238.710";"5.200";"0.000";"0.000";18;1,28
"68882";2007-02-02;"13:25:00";"1.276";"0.000";"238.330";"5.200";"0.000";"0.000";17;1,276
"68883";2007-02-02;"13:26:00";"1.272";"0.000";"237.990";"5.200";"0.000";"0.000";18;1,272
"68884";2007-02-02;"13:27:00";"1.274";"0.000";"238.170";"5.200";"0.000";"0.000";17;1,274
"68885";2007-02-02;"13:28:00";"1.392";"0.114";"237.690";"5.800";"0.000";"0.000";17;1,392
"68886";2007-02-02;"13:29:00";"1.388";"0.116";"238.120";"5.800";"0.000";"0.000";18;1,388
"68887";2007-02-02;"13:30:00";"1.386";"0.116";"238.410";"5.800";"0.000";"0.000";17;1,386
"68888";2007-02-02;"13:31:00";"1.384";"0.116";"238.220";"5.800";"0.000";"0.000";18;1,384
"68889";2007-02-02;"13:32:00";"1.378";"0.116";"237.940";"5.800";"0.000";"0.000";17;1,378
"68890";2007-02-02;"13:33:00";"1.384";"0.118";"238.580";"5.800";"0.000";"0.000";17;1,384
"68891";2007-02-02;"13:34:00";"1.380";"0.116";"238.410";"5.800";"0.000";"0.000";18;1,38
"68892";2007-02-02;"13:35:00";"1.412";"0.152";"238.260";"6.000";"0.000";"0.000";17;1,412
"68893";2007-02-02;"13:36:00";"1.448";"0.236";"238.140";"6.000";"0.000";"1.000";18;1,448
"68894";2007-02-02;"13:37:00";"1.456";"0.236";"238.210";"6.200";"0.000";"1.000";17;1,456
"68895";2007-02-02;"13:38:00";"1.456";"0.238";"238.470";"6.200";"0.000";"1.000";17;1,456
"68896";2007-02-02;"13:39:00";"1.452";"0.236";"238.080";"6.200";"0.000";"2.000";18;1,452
"68897";2007-02-02;"13:40:00";"1.442";"0.230";"237.240";"6.000";"0.000";"1.000";17;1,442
"68898";2007-02-02;"13:41:00";"1.442";"0.228";"237.000";"6.000";"0.000";"1.000";17;1,442
"68899";2007-02-02;"13:42:00";"1.450";"0.234";"237.840";"6.000";"0.000";"2.000";18;1,45
"68900";2007-02-02;"13:43:00";"1.406";"0.172";"237.970";"5.800";"0.000";"1.000";17;1,406
"68901";2007-02-02;"13:44:00";"1.356";"0.102";"237.670";"5.600";"0.000";"2.000";17;1,356
"68902";2007-02-02;"13:45:00";"1.358";"0.104";"238.040";"5.600";"0.000";"1.000";18;1,358
"68903";2007-02-02;"13:46:00";"1.356";"0.104";"237.950";"5.600";"0.000";"1.000";17;1,356
"68904";2007-02-02;"13:47:00";"1.356";"0.104";"237.900";"5.600";"0.000";"2.000";17;1,356
"68905";2007-02-02;"13:48:00";"1.354";"0.102";"237.810";"5.600";"0.000";"1.000";18;1,354
"68906";2007-02-02;"13:49:00";"1.354";"0.104";"237.860";"5.600";"0.000";"1.000";17;1,354
"68907";2007-02-02;"13:50:00";"1.378";"0.116";"237.640";"5.800";"0.000";"2.000";17;1,378
"68908";2007-02-02;"13:51:00";"1.430";"0.204";"238.190";"6.000";"0.000";"1.000";18;1,43
"68909";2007-02-02;"13:52:00";"1.438";"0.208";"238.990";"6.000";"0.000";"1.000";17;1,438
"68910";2007-02-02;"13:53:00";"1.436";"0.208";"238.880";"6.000";"0.000";"2.000";18;1,436
"68911";2007-02-02;"13:54:00";"1.440";"0.210";"239.340";"6.000";"0.000";"1.000";17;1,44
"68912";2007-02-02;"13:55:00";"1.436";"0.208";"239.100";"6.000";"0.000";"1.000";18;1,436
"68913";2007-02-02;"13:56:00";"1.436";"0.212";"239.440";"6.000";"0.000";"1.000";17;1,436
"68914";2007-02-02;"13:57:00";"1.434";"0.212";"239.490";"6.000";"0.000";"2.000";18;1,434
"68915";2007-02-02;"13:58:00";"1.422";"0.208";"239.110";"6.000";"0.000";"1.000";17;1,422
"68916";2007-02-02;"13:59:00";"1.420";"0.208";"238.930";"6.000";"0.000";"1.000";18;1,42
"68917";2007-02-02;"14:00:00";"1.418";"0.208";"238.810";"6.000";"0.000";"1.000";17;1,418
"68918";2007-02-02;"14:01:00";"1.438";"0.218";"240.760";"6.000";"0.000";"1.000";18;1,438
"68919";2007-02-02;"14:02:00";"1.442";"0.220";"241.140";"6.000";"0.000";"2.000";18;1,442
"68920";2007-02-02;"14:03:00";"1.392";"0.140";"241.570";"5.800";"0.000";"1.000";18;1,392
"68921";2007-02-02;"14:04:00";"1.388";"0.120";"242.070";"5.600";"0.000";"1.000";18;1,388
"68922";2007-02-02;"14:05:00";"1.388";"0.120";"241.880";"5.600";"0.000";"1.000";18;1,388
"68923";2007-02-02;"14:06:00";"1.338";"0.000";"242.100";"5.400";"0.000";"1.000";17;1,338
"68924";2007-02-02;"14:07:00";"1.320";"0.000";"242.060";"5.400";"0.000";"0.000";18;1,32
"68925";2007-02-02;"14:08:00";"1.398";"0.076";"242.240";"5.800";"0.000";"0.000";18;1,398
"68926";2007-02-02;"14:09:00";"1.424";"0.130";"241.570";"5.800";"0.000";"0.000";18;1,424
"68927";2007-02-02;"14:10:00";"1.412";"0.130";"241.410";"5.800";"0.000";"0.000";18;1,412
"68928";2007-02-02;"14:11:00";"1.408";"0.128";"241.200";"5.800";"0.000";"0.000";18;1,408
"68929";2007-02-02;"14:12:00";"1.406";"0.128";"241.290";"5.800";"0.000";"0.000";18;1,406
"68930";2007-02-02;"14:13:00";"1.402";"0.126";"240.990";"5.800";"0.000";"0.000";18;1,402
"68931";2007-02-02;"14:14:00";"1.394";"0.124";"240.290";"5.800";"0.000";"0.000";17;1,394
"68932";2007-02-02;"14:15:00";"1.386";"0.122";"239.820";"5.800";"0.000";"0.000";18;1,386
"68933";2007-02-02;"14:16:00";"1.388";"0.122";"239.990";"5.800";"0.000";"0.000";18;1,388
"68934";2007-02-02;"14:17:00";"1.384";"0.122";"239.750";"5.800";"0.000";"0.000";17;1,384
"68935";2007-02-02;"14:18:00";"1.388";"0.122";"240.110";"5.800";"0.000";"0.000";18;1,388
"68936";2007-02-02;"14:19:00";"1.390";"0.124";"240.250";"5.800";"0.000";"0.000";17;1,39
"68937";2007-02-02;"14:20:00";"1.394";"0.126";"240.270";"5.800";"0.000";"0.000";18;1,394
"68938";2007-02-02;"14:21:00";"1.396";"0.126";"240.420";"5.800";"0.000";"0.000";18;1,396
"68939";2007-02-02;"14:22:00";"1.390";"0.126";"240.470";"5.800";"0.000";"0.000";18;1,39
"68940";2007-02-02;"14:23:00";"1.394";"0.126";"241.050";"5.800";"0.000";"0.000";17;1,394
"68941";2007-02-02;"14:24:00";"1.306";"0.000";"241.470";"5.400";"0.000";"0.000";18;1,306
"68942";2007-02-02;"14:25:00";"1.304";"0.000";"241.290";"5.400";"0.000";"0.000";18;1,304
"68943";2007-02-02;"14:26:00";"1.306";"0.000";"241.500";"5.400";"0.000";"0.000";18;1,306
"68944";2007-02-02;"14:27:00";"1.312";"0.000";"241.920";"5.400";"0.000";"0.000";18;1,312
"68945";2007-02-02;"14:28:00";"1.314";"0.000";"242.250";"5.400";"0.000";"0.000";18;1,314
"68946";2007-02-02;"14:29:00";"0.608";"0.000";"242.920";"3.200";"0.000";"0.000";7;0,608
"68947";2007-02-02;"14:30:00";"0.234";"0.000";"242.830";"1.000";"0.000";"0.000";0;0,234
"68948";2007-02-02;"14:31:00";"0.234";"0.000";"242.830";"1.000";"0.000";"0.000";0;0,234
"68949";2007-02-02;"14:32:00";"0.236";"0.000";"243.120";"1.000";"0.000";"0.000";0;0,236
"68950";2007-02-02;"14:33:00";"0.236";"0.000";"243.750";"1.000";"0.000";"0.000";0;0,236
"68951";2007-02-02;"14:34:00";"0.296";"0.074";"243.590";"1.400";"0.000";"0.000";0;0,296
"68952";2007-02-02;"14:35:00";"0.312";"0.118";"243.240";"1.400";"0.000";"0.000";0;0,312
"68953";2007-02-02;"14:36:00";"0.312";"0.116";"243.000";"1.400";"0.000";"0.000";0;0,312
"68954";2007-02-02;"14:37:00";"0.312";"0.118";"243.440";"1.400";"0.000";"0.000";0;0,312
"68955";2007-02-02;"14:38:00";"0.312";"0.118";"243.470";"1.400";"0.000";"0.000";0;0,312
"68956";2007-02-02;"14:39:00";"0.310";"0.118";"243.270";"1.400";"0.000";"0.000";0;0,31
"68957";2007-02-02;"14:40:00";"0.308";"0.116";"243.040";"1.400";"0.000";"0.000";0;0,308
"68958";2007-02-02;"14:41:00";"0.306";"0.116";"242.820";"1.400";"0.000";"0.000";0;0,306
"68959";2007-02-02;"14:42:00";"0.304";"0.114";"242.480";"1.400";"0.000";"0.000";0;0,304
"68960";2007-02-02;"14:43:00";"0.304";"0.116";"242.780";"1.400";"0.000";"0.000";0;0,304
"68961";2007-02-02;"14:44:00";"0.304";"0.116";"242.930";"1.400";"0.000";"0.000";0;0,304
"68962";2007-02-02;"14:45:00";"0.304";"0.116";"242.570";"1.400";"0.000";"0.000";0;0,304
"68963";2007-02-02;"14:46:00";"0.258";"0.000";"243.000";"1.200";"0.000";"0.000";0;0,258
"68964";2007-02-02;"14:47:00";"0.234";"0.000";"242.860";"1.000";"0.000";"0.000";0;0,234
"68965";2007-02-02;"14:48:00";"0.236";"0.000";"243.180";"1.000";"0.000";"0.000";0;0,236
"68966";2007-02-02;"14:49:00";"0.356";"0.140";"241.720";"1.600";"0.000";"0.000";0;0,356
"68967";2007-02-02;"14:50:00";"0.342";"0.142";"242.000";"1.600";"0.000";"0.000";0;0,342
"68968";2007-02-02;"14:51:00";"0.340";"0.144";"242.150";"1.400";"0.000";"0.000";0;0,34
"68969";2007-02-02;"14:52:00";"0.340";"0.144";"242.580";"1.400";"0.000";"0.000";0;0,34
"68970";2007-02-02;"14:53:00";"0.336";"0.144";"242.230";"1.400";"0.000";"0.000";0;0,336
"68971";2007-02-02;"14:54:00";"0.336";"0.142";"242.150";"1.400";"0.000";"0.000";0;0,336
"68972";2007-02-02;"14:55:00";"0.334";"0.144";"242.410";"1.400";"0.000";"0.000";0;0,334
"68973";2007-02-02;"14:56:00";"0.334";"0.148";"243.150";"1.400";"0.000";"0.000";0;0,334
"68974";2007-02-02;"14:57:00";"0.334";"0.148";"243.230";"1.400";"0.000";"0.000";0;0,334
"68975";2007-02-02;"14:58:00";"0.334";"0.150";"243.510";"1.400";"0.000";"0.000";0;0,334
"68976";2007-02-02;"14:59:00";"0.334";"0.152";"243.580";"1.400";"0.000";"0.000";0;0,334
"68977";2007-02-02;"15:00:00";"0.330";"0.148";"242.890";"1.400";"0.000";"0.000";0;0,33
"68978";2007-02-02;"15:01:00";"0.330";"0.148";"242.980";"1.400";"0.000";"0.000";0;0,33
"68979";2007-02-02;"15:02:00";"0.330";"0.148";"242.690";"1.400";"0.000";"0.000";0;0,33
"68980";2007-02-02;"15:03:00";"0.330";"0.146";"242.660";"1.400";"0.000";"0.000";0;0,33
"68981";2007-02-02;"15:04:00";"0.286";"0.084";"242.510";"1.200";"0.000";"0.000";0;0,286
"68982";2007-02-02;"15:05:00";"0.234";"0.000";"242.320";"1.000";"0.000";"0.000";0;0,234
"68983";2007-02-02;"15:06:00";"0.236";"0.000";"242.850";"1.000";"0.000";"0.000";0;0,236
